paper_name,variant_type,repeat_index,novelty,methodological_rigour,result_credibility,writing_clarity,total_score,justification
2024.lrec-main.879,original,3,6,6,6,7,6,"A broad, useful empirical comparison across 16 datasets and multiple domains provides moderate novelty and practical insights on prompting vs. fine-tuning for text classification. However, the methodology relies on limited prompt variants, default generation settings, simplistic label matching, and under-tuned baselines (e.g., few epochs, minimal hyperparameter search), with partial coverage of GPT-3.5 and potential pretraining leakage concerns. The paper is generally clear, though formatting artifacts and some missing details (e.g., full prompts, significance tests) temper confidence."
2024.lrec-main.879,tense_pres,1,5,6,6,3,5,"The paper offers a broad, multi-domain comparison of in-context learning versus fine-tuning across 16 datasets and several model families, yielding useful empirical takeaways (e.g., smaller fine-tuned models can outperform few-shot LLMs). However, methodological choices—limited prompt sets, default decoding and simple label matching, minimal hyperparameter tuning, partial GPT-3.5 coverage, and potential data contamination (e.g., AG News/IMDB with instruction-tuned Flan-T5)—reduce rigor and threaten validity. Writing quality is notably weak with many grammatical errors and inconsistent terminology, which impedes clarity."
2024.lrec-main.879,tense_pres,2,6,5,6,5,5,"A broad, multi-domain comparison of ICL (zero/one-shot) vs. fine-tuned smaller models over 16 datasets provides useful, actionable trends (e.g., Flan-T5 strongest among ICL; fine-tuned RoBERTa excels with sufficient data, especially for multi-label). However, limited prompt design, default decoding with simplistic label matching, minimal hyperparameter tuning, and only three one-shot resamples reduce methodological strength, and the writing has many clarity/typo issues. Overall an informative but incremental study below the bar for top-tier venues."
2024.lrec-main.879,tense_pres,3,6,6,6,4,5,"The paper offers a broad, multi-domain comparison of in-context learning versus fine-tuning across 16 datasets, yielding useful, largely consistent insights (e.g., fine-tuned smaller models often beat few-shot LLMs, especially for multilabel tasks). However, the methodology has notable limitations: only zero/one-shot ICL, minimal prompt variation, simplistic label matching/parsing for generative outputs, few random seeds, and limited GPT-3.5 evaluation. Writing quality issues (frequent typos/grammar errors) also hinder clarity."
2024.lrec-main.879,tense_past,1,4,5,6,3,4,"The paper offers a broad empirical comparison of prompting vs. fine-tuning across 16 datasets and several model families, with conclusions broadly consistent with community intuition (e.g., fine-tuned smaller models often beat few-shot LLMs for classification, especially multilabel). However, novelty is limited and the methodology has notable weaknesses: only zero/one-shot settings, brittle exact-label parsing for generative outputs, unclear multilabel parsing, limited prompt coverage, and insufficient details on repetitions and hyperparameter tuning for fine-tuned baselines. Numerous grammatical and formatting issues hinder clarity and make some parts hard to interpret."
2024.lrec-main.879,tense_past,2,5,5,5,4,5,"The paper offers a broad, multi-domain empirical comparison of ICL versus fine-tuning across 16 datasets, yielding some useful, practice-oriented takeaways (e.g., Flan-T5’s strength in few-shot and RoBERTa’s advantage for multilabel). However, methodological choices limit rigor and fairness: only 0/1-shot ICL, minimal prompt variations, default hyperparameters, naive label matching, limited seeding, and partial model coverage (e.g., no strong instruction-tuned LLaMA chat variants, sparse GPT-3.5 results). Writing quality is uneven with many grammatical errors and some contradictory claims about one-shot performance, which undermines clarity and confidence."
2024.lrec-main.879,tense_past,3,5,5,6,3,5,"A broad, multi-domain comparison of prompting vs. fine-tuning for text classification is timely and useful, and the dataset coverage is comparatively large. However, the study relies on limited prompt variants, exact string-match label parsing, minimal hyperparameter/search control, and only zero-/one-shot settings, which weakens rigor and limits generality of conclusions. Numerous grammatical errors and typos hinder readability, though the main empirical finding—that smaller fine-tuned models often outperform LLM ICL for multilabel/multiclass—appears plausible."
2024.lrec-main.879,hedging_strengthen,1,6,6,6,6,6,"A broad, multi-domain empirical comparison of ICL vs. fine-tuning across 16 datasets yields useful, consistent trends (e.g., instruction-tuned Flan-T5 outperforming LLaMA in ICL; fine-tuned RoBERTa strongest for multilabel). However, limited prompt design, default decoding with label-string matching, sparse hyperparameter tuning, partial GPT-3.5 coverage, and possible training-data overlap temper rigor and novelty. The results are plausible but mostly confirm prior observations rather than offering fundamentally new insights."
2024.lrec-main.879,hedging_strengthen,2,6,6,6,5,6,"The paper offers a broad, useful comparison of ICL versus fine-tuning across 16 datasets and multiple model families, surfacing credible, practically relevant trends (e.g., Flan-T5 > LLaMA in ICL; RoBERTa-large > prompting for multilabel). However, the study’s rigor is limited by narrow prompt coverage (only three simple prompts), only 0/1-shot settings, simplistic label matching, partial GPT reporting, and potential leakage on datasets seen during instruction tuning. Clarity is hindered by formatting/typos and some overstatements, though the overall findings remain informative."
2024.lrec-main.879,hedging_strengthen,3,5,4,5,4,4,"A broad, multi-domain comparison over 16 datasets yields useful empirical trends (e.g., Flan-T5 vs LLaMA; prompting vs fine-tuning across task types), but the novelty is incremental. Methodological limitations—restricted prompt set, only zero/one-shot, minimal tuning, simplistic label parsing, and partial/unbalanced model choices (e.g., non-instruct LLaMA, limited GPT-3.5)—undermine rigor. Formatting/clarity issues and some inconsistencies in reported results further weaken confidence."
